time,loop_dt,x,y,z,vx,vy,vz,pitch,roll,yaw,pid_x,pid_y,pid_z,rc_lr,rc_fb,rc_ud,rc_yaw,tof_cm,barometer_m,height_cm,agx,agy,agz,vel_raw_x,vel_raw_y,vel_raw_z,pitch_raw,roll_raw,yaw_raw,battery:
1765315468.867864,0.0,0.041990895271301266,0.035895044803619394,-0.4513453501864957,0.01,0.01,0.01,2,-1,0,-1.847963456492312,-1.6306817921453372,-9.9294249319336,-1.847963456492312,-1.6306817921453372,-9.9294249319336,0,83,15960.0,60,-7.0,-33.0,-1132.0,1,1,1,2,-1,0,73
1765315468.9086926,0.0,0.04239918231964111,0.03630333185195924,-0.4259036050559487,0.01,0.01,0.01,2,-1,0,-1.8832983510417498,-1.650085274078595,5.469236068162164,-1.8832983510417498,-1.650085274078595,5.469236068162164,0,83,15960.0,60,-7.0,-33.0,-1132.0,1,1,1,2,-1,0,73
1765315468.9493518,0.0,0.04280577421188354,0.03670992374420167,-0.13477108151678463,0.01,0.01,0.01,2,-1,0,-1.9071633917777833,-1.6675777497681568,-40,-1.9071633917777833,-1.6675777497681568,-40,0,84,15962.0,60,-7.0,-2.0,-1011.0,1,1,1,2,-1,0,73
1765315468.990101,0.0,0.04321326732635498,0.037117416858673105,-0.0474313244550354,0.01,0.01,0.01,2,-1,0,-1.9265036623751755,-1.6843689943469595,-20.26582814098381,-1.9265036623751755,-1.6843689943469595,-20.26582814098381,0,84,15962.0,60,-7.0,-2.0,-1011.0,1,1,1,2,-1,0,73
1765315469.0311975,0.0,0.04362423181533813,0.03752838134765626,-0.553229397336256,0.01,0.01,0.01,2,-1,0,-1.9441584603419153,-1.701004181906264,40,-1.9441584603419153,-1.701004181906264,40,0,86,15958.000000000002,70,5.0,-31.0,-972.0,1,1,1,2,-1,0,73
1765315469.071491,0.0,0.04402716636657714,0.03793131589889527,-0.7049688192006222,0.01,0.01,0.01,2,-1,0,-1.9607623297544416,-1.7172002071558161,40,-1.9607623297544416,-1.7172002071558161,40,0,86,15958.000000000002,70,5.0,-31.0,-972.0,1,1,1,2,-1,0,73
1765315469.1118283,0.0,0.0444305396080017,0.03833468914031983,-0.7504906457599321,0.01,0.01,0.01,2,-1,0,-1.97709185435661,-1.7333665940927951,40,-1.97709185435661,-1.7333665940927951,40,0,86,15958.000000000002,70,5.0,-31.0,-972.0,1,1,1,2,-1,0,73
1765315469.1525364,0.0,0.0444305396080017,0.03874176979064942,-0.06414719372797964,0.0,0.01,0.0,2,-1,0,-1.8571696923346848,-1.7496624030179784,-40,-1.8571696923346848,-1.7496624030179784,-40,0,86,15963.0,70,11.0,-34.0,-871.0,0,1,0,2,-1,0,73
1765315469.1933548,0.0,0.0444305396080017,0.03914995431900025,0.14175584188160611,0.0,0.01,0.0,2,-1,0,-1.8092008275259148,-1.7659948173168099,-40,-1.8092008275259148,-1.7659948173168099,-40,0,86,15963.0,70,11.0,-34.0,-871.0,0,1,0,2,-1,0,73
1765315469.2344291,0.0,0.0444305396080017,0.03914995431900025,0.9035267525644819,0.0,0.0,0.0,2,-1,0,-1.7900132816024068,-1.64599683058273,-40,-1.7900132816024068,-1.64599683058273,-40,0,86,15968.0,70,-34.0,-4.0,-1100.0,0,0,0,2,-1,0,73
1765315469.2749639,0.0,0.0444305396080017,0.03914995431900025,1.1320580257693447,0.0,0.0,0.0,2,-1,0,-1.7823382632330036,-1.5979976358890982,-40,-1.7823382632330036,-1.5979976358890982,-40,0,86,15968.0,70,-34.0,-4.0,-1100.0,0,0,0,2,-1,0,73
1765315469.315763,0.0,0.0444305396080017,0.03914995431900025,1.2006174077308036,0.0,0.0,0.0,2,-1,0,-1.7792682558852422,-1.5787979580116454,-40,-1.7792682558852422,-1.5787979580116454,-40,0,86,15968.0,70,-34.0,-4.0,-1100.0,0,0,0,2,-1,0,73
1765315469.3569055,0.0,0.0444305396080017,0.03914995431900025,1.6446852223192412,0.0,0.0,0.0,1,-1,0,-1.7780402529461377,-1.5711180868606642,-40,-1.7780402529461377,-1.5711180868606642,-40,0,87,15971.0,70,10.0,-32.0,-858.0,0,0,0,1,-1,0,73
1765315469.398273,0.0,0.0444305396080017,0.03914995431900025,1.7779055666957724,0.0,0.0,0.0,1,-1,0,-1.777549051770496,-1.5680461384002717,-40,-1.777549051770496,-1.5680461384002717,-40,0,87,15971.0,70,10.0,-32.0,-858.0,0,0,0,1,-1,0,73
1765315469.4391973,0.0,0.04483978271484374,0.03914995431900025,0.8343716700084771,0.01,0.0,0.0,2,-1,0,-1.9137222955739202,-1.5668173590161147,40,-1.9137222955739202,-1.5668173590161147,40,0,86,15963.999999999998,70,-16.0,-4.0,-934.0,1,0,0,2,-1,0,73
1765315469.4797099,0.0,0.0452449083328247,0.03914995431900025,0.5513115010022884,0.01,0.0,0.0,2,-1,0,-1.977848728105056,-1.566325847262452,40,-1.977848728105056,-1.566325847262452,40,0,86,15963.999999999998,70,-16.0,-4.0,-934.0,1,0,0,2,-1,0,73
1765315469.5202982,0.0,0.0456507921218872,0.03914995431900025,0.4663934503004319,0.01,0.0,0.0,2,-1,0,-2.013252642792315,-1.5661292425609867,40,-2.013252642792315,-1.5661292425609867,40,0,86,15963.999999999998,70,-16.0,-4.0,-934.0,1,0,0,2,-1,0,73
1765315469.5609007,0.0,0.0456507921218872,0.03914995431900025,-0.12258196490987042,0.0,0.0,0.0,2,-2,0,-1.9009200680422187,-1.5660506006804007,40,-1.9009200680422187,-1.5660506006804007,40,0,85,15960.0,70,-40.0,-20.0,-993.0,0,0,0,2,-2,0,73
1765315469.60155,0.0,0.0456507921218872,0.03914995431900025,-0.29927458947296115,0.0,0.0,0.0,2,-2,0,-1.8559870381421801,-1.5660191439281663,40,-1.8559870381421801,-1.5660191439281663,40,0,85,15960.0,70,-40.0,-20.0,-993.0,0,0,0,2,-2,0,73
1765315469.6423867,0.0,0.046059157848358144,0.0395583200454712,1.6042176231581118,0.01,0.01,-0.01,2,-2,0,-1.9743484552410027,-1.70234119028611,-40,-1.9743484552410027,-1.70234119028611,-40,0,84,15974.0,70,-29.0,11.0,-1003.0,1,1,-1,2,-2,0,72
1765315469.6827147,0.0,0.04646243810653686,0.03996160030364991,2.175265286947434,0.01,0.01,-0.01,2,-2,0,-2.031290380784146,-1.7664673675329023,-40,-2.031290380784146,-1.7664673675329023,-40,0,84,15974.0,70,-29.0,11.0,-1003.0,1,1,-1,2,-2,0,72
1765315469.7231696,0.0,0.046866986751556386,0.04036614894866944,2.3465795860842302,0.01,0.01,-0.01,2,-2,0,-2.063796612671323,-1.8018473001015392,-40,-2.063796612671323,-1.8018473001015392,-40,0,84,15974.0,70,-29.0,11.0,-1003.0,1,1,-1,2,-2,0,72
1765315469.7642255,0.0,0.046866986751556386,0.04077670812606812,2.653473875825269,0.0,0.01,0.0,2,-2,0,-1.9503263271058824,-1.8259488619046302,-40,-1.9503263271058824,-1.8259488619046302,-40,0,83,15976.0,60,-20.0,50.0,-1059.0,0,1,0,2,-2,0,72
1765315469.805109,0.0,0.046866986751556386,0.0411855435371399,2.745542162747581,0.0,0.01,0.0,2,-2,0,-1.904938212879706,-1.8453739562303582,-40,-1.904938212879706,-1.8453739562303582,-40,0,83,15976.0,60,-20.0,50.0,-1059.0,0,1,0,2,-2,0,72
1765315469.8467228,0.0,0.047283124923706045,0.04160168170928956,1.9331626488240197,0.01,0.01,0.0,2,-1,0,-2.0234284940752225,-1.8632481542694874,40,-2.0234284940752225,-1.8632481542694874,40,0,83,15969.999999999998,60,-12.0,3.0,-944.0,1,1,0,2,-1,0,72
1765315469.8875742,0.0,0.047691638469696034,0.04201019525527955,1.6894487946469512,0.01,0.01,0.0,2,-1,0,-2.080506937638633,-1.8800801645703433,40,-2.080506937638633,-1.8800801645703433,40,0,83,15969.999999999998,60,-12.0,3.0,-944.0,1,1,0,2,-1,0,72
1765315469.9287279,0.0,0.04810317516326903,0.04242173194885254,1.6163346383938306,0.01,0.01,0.0,2,-1,0,-2.113263566071077,-1.8967382196977653,13.87584472636512,-2.113263566071077,-1.8967382196977653,13.87584472636512,0,83,15969.999999999998,60,-12.0,3.0,-944.0,1,1,0,2,-1,0,72
1765315469.9698153,0.0,0.04851404905319212,0.042832605838775635,0.19090039151814925,0.01,0.01,0.0,2,-1,0,-2.13621658594381,-1.91325181024849,40,-2.13621658594381,-1.91325181024849,40,0,82,15960.0,60,21.0,-19.0,-869.0,1,1,0,2,-1,0,72
1765315470.010711,0.0,0.04892300605773924,0.043241562843322756,-0.2367298825445552,0.01,0.01,0.0,2,-1,0,-2.1551820918360205,-1.9296415444118966,40,-2.1551820918360205,-1.9296415444118966,40,0,82,15960.0,60,21.0,-19.0,-869.0,1,1,0,2,-1,0,72
1765315470.052194,0.0,0.04933783769607542,0.043656394481658936,-0.09201896476336655,0.01,0.01,-0.01,1,-2,0,-2.1728182476535967,-1.9462473915379515,32.214174211848906,-2.1728182476535967,-1.9462473915379515,32.214174211848906,0,80,15962.0,60,-41.0,27.0,-1022.0,1,1,-1,1,-2,0,72
1765315470.0933528,0.0,0.04974942445755003,0.04406798124313355,-0.048605689429009946,0.01,0.01,-0.01,1,-2,0,-2.1896988742262335,-1.96271589463398,9.700804694645345,-2.1896988742262335,-1.96271589463398,9.700804694645345,0,80,15962.0,60,-41.0,27.0,-1022.0,1,1,-1,1,-2,0,72
1765315470.133939,0.0,0.05015528678894041,0.04447384357452393,-0.035581706828702965,0.01,0.01,-0.01,1,-2,0,-2.2061002299273094,-1.9789524009444124,8.083965487939729,-2.2061002299273094,-1.9789524009444124,8.083965487939729,0,80,15962.0,60,-41.0,27.0,-1022.0,1,1,-1,1,-2,0,72
1765315470.1747706,0.0,0.05056360244750975,0.044882159233093265,-0.03167451204861087,0.01,0.01,0.0,1,-2,0,-2.2224996012482676,-1.9952858325091132,9.175355833089627,-2.2224996012482676,-1.9952858325091132,9.175355833089627,0,80,15962.0,60,0.0,-14.0,-1151.0,1,1,0,1,-2,0,72
1765315470.2155733,0.0,0.05097162961959838,0.04529018640518189,-0.030502353614583238,0.01,0.01,0.0,1,-2,0,-2.238847386123087,-2.0116072414814297,9.971514528636996,-2.238847386123087,-2.0116072414814297,9.971514528636996,0,80,15962.0,60,0.0,-14.0,-1151.0,1,1,0,1,-2,0,72
1765315470.256388,0.0,0.051379776000976554,0.04569833278656007,-0.17015070608412028,0.01,0.01,0.0,1,-1,0,-2.2551839205747237,-2.0279332255720655,37.16213754205414,-2.2551839205747237,-2.0279332255720655,37.16213754205414,0,80,15961.000000000002,60,-44.0,-7.0,-965.0,1,1,0,1,-1,0,72
1765315470.2970877,0.0,0.05178677320480346,0.046105329990386974,-0.2120452118249814,0.01,0.01,0.0,1,-1,0,-2.271468080406404,-2.0442131652593445,28.574134013631408,-2.271468080406404,-2.0442131652593445,28.574134013631408,0,80,15961.000000000002,60,-44.0,-7.0,-965.0,1,1,0,1,-1,0,72
1765315470.3379312,0.0,0.05219520807266235,0.04651376485824586,-0.22461356354723974,0.01,0.01,0.0,1,-1,0,-2.2878071837922005,-2.0605505805873814,20.946279170370744,-2.2878071837922005,-2.0605505805873814,20.946279170370744,0,80,15961.000000000002,60,-44.0,-7.0,-965.0,1,1,0,1,-1,0,72
1765315470.3795793,0.0,0.052611689567565914,0.04693024635314943,-0.6448840690639173,0.01,0.01,0.0,1,0,0,-2.3044671270569195,-2.0772098486289963,40,-2.3044671270569195,-2.0772098486289963,40,0,81,15958.000000000002,60,5.0,2.0,-1017.0,1,1,0,1,0,0,72
1765315470.420814,0.0,0.05302403688430786,0.047342593669891374,-0.7709652207189206,0.01,0.01,0.0,1,0,0,-2.320961293114028,-2.0937037445968634,40,-2.320961293114028,-2.0937037445968634,40,0,81,15958.000000000002,60,5.0,2.0,-1017.0,1,1,0,1,0,0,72
1765315470.4614859,0.0,0.053430755138397214,0.04774931192398073,-1.9252895662156764,0.01,0.01,0.0,1,0,0,-2.3372301326325737,-2.109972476079712,40,-2.3372301326325737,-2.109972476079712,40,0,82,15950.0,60,-16.0,0.0,-1079.0,1,1,0,1,0,0,72
1765315470.5022109,0.0,0.05383800506591797,0.04815656185150148,-2.271586869864703,0.01,0.01,0.0,1,0,0,-2.353520173475393,-2.1262624737082527,40,-2.353520173475393,-2.1262624737082527,40,0,82,15950.0,60,-16.0,0.0,-1079.0,1,1,0,1,0,0,72
1765315470.5432389,0.0,0.0542482852935791,0.04856684207916261,-2.375476060959411,0.01,0.01,0.0,1,0,0,-2.3699314000786336,-2.1426736830257815,40,-2.3699314000786336,-2.1426736830257815,40,0,82,15950.0,60,-16.0,0.0,-1079.0,1,1,0,1,0,0,72
1765315470.5835626,0.0,0.05465152263641357,0.04897007942199708,-1.2831428182875688,0.01,0.01,0.0,1,-1,0,-2.38606090079073,-2.1588031768235934,-40,-2.38606090079073,-2.1588031768235934,-40,0,83,15958.000000000002,60,-26.0,-17.0,-1038.0,1,1,0,1,-1,0,72
1765315470.6238692,0.0,0.055054588317871085,0.0493731451034546,-0.955442845486016,0.01,0.01,0.0,1,-1,0,-2.4021835308485175,-2.174925804115667,-40,-2.4021835308485175,-2.174925804115667,-40,0,83,15958.000000000002,60,-26.0,-17.0,-1038.0,1,1,0,1,-1,0,72
1765315470.6650615,0.0,0.05546651124954223,0.049785068035125744,-1.133632853645805,0.01,0.01,0.01,2,-1,0,-2.4186604492351593,-2.191402721396024,30.288759232732737,-2.4186604492351593,-2.191402721396024,30.288759232732737,0,84,15956.0,60,-46.0,1.0,-994.0,1,1,1,2,-1,0,72
1765315470.7056444,0.0,0.05587234020233154,0.050190896987915054,-1.1870898560937415,0.01,0.01,0.01,2,-1,0,-2.4348936077946504,-2.207635879513001,40,-2.4348936077946504,-2.207635879513001,40,0,84,15956.0,60,-46.0,1.0,-994.0,1,1,1,2,-1,0,72
1765315470.7467144,0.0,0.05628304004669189,0.05060159683227541,-1.2031269568281227,0.01,0.01,0.01,2,-1,0,-2.4513216017482318,-2.2240638732895763,39.347546974814165,-2.4513216017482318,-2.2240638732895763,39.347546974814165,0,84,15956.0,60,-46.0,1.0,-994.0,1,1,1,2,-1,0,72
1765315470.7875047,0.0,0.05669094324111938,0.051009500026702896,-0.7599380870484369,0.01,0.01,0.01,1,-1,0,-2.4676377295969973,-2.2403800010675394,-40,-2.4676377295969973,-2.2403800010675394,-40,0,86,15959.0,70,-31.0,-29.0,-1032.0,1,1,1,1,-1,0,72
1765315470.8279006,0.0,0.05709490299224853,0.05141345977783204,-0.6269814261145311,0.01,0.01,0.01,1,-1,0,-2.483796119670829,-2.2565383911130503,-22.840666789061835,-2.483796119670829,-2.2565383911130503,-22.840666789061835,0,86,15959.0,70,-31.0,-29.0,-1032.0,1,1,1,1,-1,0,72
